,0,1,2
124,Haryana Filling Station Hindustan Petroleum,28.273994,76.61388
125,HP Petrol Pump,28.27354,76.61274999999999
126,IOC Petrol Pump,28.2752544,76.6133737
127,Sarva Haryana Gramin Bank,28.25962,76.61086999999999
128,Sarv Haryana Gramin Bank,28.2608133,76.6096099
129,Sarva Haryana Gramin Bank,28.2609806,76.65214519999999
130,BSNL Telephone Exchange,28.2578109,76.609852
131,unify india company,28.2582536,76.6066136
132,Gokalgarh,28.24678699999999,76.61766159999999
133,Bharat Petroleum,28.2421475,76.6390291
134,"Green Bags Enterprises,",28.2928889,76.608476
135,Akash Ganga Courier,28.271364,76.664373
136,Kumbhawas Mundhalia Dabri,28.2482559,76.6543049
137,Sagar's Villas,28.290582,76.6565761
138,Harit Electrical Servises,28.2680949,76.5936357
139,Kanmajra,28.2005136,76.61527699999999
140,Kuldeep Yadav Farmhouse,28.245911,76.65903899999999
141,Haryana Gas Service,28.2400132,76.6077475
142,Punjab National Bank,28.2800249,76.669381
143,PNB Atm,28.2789216,76.6720199
144,GANGA FARMS,28.2231524,76.61107779999999
145,Guru Chhaya Petro Mobile,28.3191779,76.6141063
146,Ankit HD Photo Studio,28.2219012,76.6102518
147,"Chowdhary Eye Centre, Rewari",28.219738,76.611252
148,Dev Engineering Works,28.2193134,76.6114057
149,Deepak Hotel,28.3227267,76.6153016
150,Punjab National Bank ATM,28.2449271,76.6867635
151,"Shakti Bhawan,DHBVN, Rewari",28.2157632,76.6132497
152,Dr.medicose,28.218819,76.60191499999999
154,M/s SHARMA ENTERPRISES,28.2130259,76.6195839
156,Lalit Store,28.276108,76.69561829999999
157,Yaduvanshi Sweets,28.2222839,76.66917389999999
158,Oriental Insurance,28.2222643,76.66917529999999
159,Rahul Digital Private Limited,28.2222637,76.66917480000001
160,Haileymandi,28.347265,76.7595834
161,Mau Grid Substation,28.2312942,76.7747687
162,SANIYA Club SERVICES,28.2839751,76.73031809999999
163,PMV Nutrient Products Pvt. Ltd,28.2933367,76.7227489
164,PMV Malting,28.2939982,76.7222759
166,Thakran Farms,28.2832004,76.77510020000001
167,Sarva Haryana Gramin Bank,28.300382,76.692812
169,Kuldeep Singh Sarwan & Assocites,28.3110717,76.7033471
170,"Radha Soami Satsang Beas, Turkiawas",28.2331651,76.69515030000001
172,Indian Oil Petrol Pump,28.3004089,76.78105
176,Yadav Generators on Hire,28.2483269,76.79504709999999
177,Vestige,28.3257477,76.7778404
178,Sarv Haryana Gramin Bank,28.3260647,76.69826599999999
179,Mao,28.2442459,76.7971247
180,Crown Records Management - New Delhi,28.2166878,76.76944449999999
181,Website Designing Company in Gurgaon | Web Designing Company in Gurgaon || SEOTUG,28.3266943,76.69584259999999
187,Bank Of India,28.3252486,76.775052
188,Enco Engineers Combine (Plant-II) Pvt Ltd,28.217611,76.780185
189,Life Long India Limited,28.2199887,76.7828947
191,Lifelong India Pvt Ltd,28.2199582,76.78317109999999
192,Paramount Communications Ltd.,28.2109158,76.7706
196,rollatainers ltd,28.2174868,76.78227749999999
197,Chauhan Marbel Shop,28.3255049,76.778212
198,Allahabad Bank,28.3255049,76.778212
199,Ananda Dairy Store,28.325505,76.778212
200,Gurugram,28.4594965,77.0266383
205,Atotech India Limited,28.2557088,76.8232448
206,India Post,28.2314128,76.8013805
210,Orient Syntex,28.2183804,76.84831199999999
213,Capsugel Healthcare Ltd.,28.2372486,76.8032973
214,IST Limited,28.2356233,76.8086181
215,bakshi,28.2895304,76.8648791
216,Manoj Real Estate,28.216249,76.83368999999999
217,Agrawal Metal Works Pvt. L.T.D,28.2167438,76.85686299999999
218,HDFC Bank ATM,28.21431,76.8432
220,Vansh Propmart,28.24805569999999,76.8951551
221,Canara Bank,28.2314503,76.801533
222,AVS Packaging,28.26327259999999,76.83029069999999
225,Neelam Glass,28.214046,76.843414
227,DORSET INDUSTRIES PRIVATE LIMITED,28.3112714,76.8715686
228,Pioneer Industrial Park,28.2764645,76.8699341
229,Metro Tyres Ltd,28.2714789,76.83407729999999
230,HDFC Bank ATM,28.2654795,76.83037949999999
231,Laxmi Tiles,28.2718536,76.83638169999999
232,Indian Oil,28.27119130000001,76.837306
233,Axis Carriers & Logistics Ltd.,28.2633765,76.8302478
234,Tata Motors,28.26327259999999,76.83029069999999
235,Petrol Pump,28.2731106,76.8401126
236,Yadav Transport,28.26042,76.8265571
237,Iron Mountain India Pvt Ltd,28.2747553,76.84023730000001
238,"Bharat Petroleum, Petrol Pump -Kamakhya Fuel Point",28.27664,76.8459707
239,Rathi Industries,28.2676641,76.8479196
242,Nature Resort,28.3515381,76.9427774
243,OYO 45341 62 Milestone,28.3579133,76.938958
246,Perfect Radiator,28.2077724,76.9167247
247,"4 BHK Farmhouse in Manesar, Gurgaon(B18B), by GuestHouser",28.3552504,76.9447465
248,Durga Infotech Western Union Money Transfer,28.21262999999999,76.95384899999999
249,Smt. Channo Devi Farms,28.2760197,76.933826
250,Json World,28.2761844,76.9410968
251,Sarva Haryana Gramin Bank,28.2673006,76.91703199999999
252,Azad World,28.2761038,76.9414386
253,Post office,28.2779383,76.9413479
254,Sarva Haryana Gramin Bank,28.2770761,76.9426771
255,Chopaar,28.2772799,76.94276909999999
256,Petrol Pump,28.2791987,76.94990279999999
257,Farm Lands,28.2873055,76.9180445
258,SimBliss Farm,28.29105,76.935249
260,Decathlon North Warehouse- NCAR,28.2470085,76.9290272
261,CHOUDHARY RAJA RAM JOON VILLA,28.2696973,76.90346939999999
262,3T Logistic,28.2913319,76.9150056
263,IndianOil,28.2440328,76.9318344
264,Rajneesh Maggon Warehouse,28.2467512,76.91039959999999
265,Petrol Pump,28.2748354,76.892067
266,JKS INFRATSRUCTURE PVT LTD,28.27522799999999,76.891376
267,Vasudev Graphics,28.2633147,76.8915497
268,"NTAMC, Manesar",28.3006116,76.909725
269,Jindal Lifestyle Ltd.,28.2752269,76.8897798
270,NTAMC Powergrid,28.3006329,76.9088228
271,Sarva Haryana Gramin Bank,28.2382542,76.90997709999999
272,WAMS / PMU Test Lab,28.3017578,76.90695149999999
273,Aadarsh Welfare Society,28.2920802,76.96847679999999
274,Knight Delight Kafe,28.3044819,76.90424639999999
275,Post Office,28.3112918,76.930212
276,socialvynk,28.2798244,76.8791943
277,Oriantal Bank Of Commerce,28.279462,76.8789546
278,Department Store Amity University Haryana,28.3155903,76.91533419999999
279,Dosa Plaza,28.3155182,76.9150415
281,Bhim Kaushik Reliance Life Insurance Advisor,28.2477847,77.067127
282,Sohna Police Station,28.2458013,77.0719196
283,HDFC Bank ATM,28.2463981,77.07280610000001
284,Suryansh Motel,28.2845757,77.0670701
285,CCNA in gurgaon @ InfraLayers Technologies,28.2464205,77.0709269
286,Shriram Transport Finance Company Ltd,28.2498249,77.07082989999999
287,Ok Play India Limited,28.2477847,77.067127
288,Mittal Metropolis Hotel & Suites,28.315158,77.06842259999999
289,career concept consultants,28.2477847,77.067127
290,Roop Automotives Limited,28.2097955,77.05566569999999
291,World Wide Auctioneers India Pvt. Ltd,28.2974184,77.06831869999999
292,Vaishali Welding Technology Pvt. Ltd.,28.24783,77.067482
293,Starlit E- Recyclers Private Limited,28.261404,77.03341790000002
294,"ICICI Bank Sohna, Gurgaon - Branch & ATM",28.2486985,77.06336379999999
295,Innovative Tech Pack Limited,28.2477847,77.067127
296,LIC Office,28.245786,77.0727349
297,Reliance Life Insurance - Gurgaon,28.2477847,77.067127
298,Syndicate Bank,28.2443421,77.0725392
299,Sohna,28.2486993,77.06351169999999
300,Ratnakar Bank,28.2449623,77.07268599999999
301,State Bank of India,28.2381098,77.0698804
302,Dr Meena Naik,28.2477847,77.067127
303,Oriental Bank of Commerce,28.2459099,77.0690939
304,Webtradeforex,28.2464205,77.0709269
305,Corporation Bank,28.2498249,77.0707655
306,BSNL Sohna,28.2361404,77.0680939
307,CHAHALKA,28.2596653,77.01078820000001
308,Jain farms,28.2470253,77.0359253
309,Central Park Cerise Suites Sohna Gurgaon,28.2651672,77.0643255
310,Tanuj Hydraulics Pvt Ltd,28.2742643,77.06495249999999
311,Supertech Hill Town,28.2705011,77.0654873
312,Shree Vardhman Olive,28.2698609,77.0664625
313,SUPERTECH,28.2703654,77.06670629999999
314,Dakshin Haryana Bijli Vitran Nigam,28.2440079,77.0682288
315,Hyline Auto Pvt. Ltd.,28.2088885,77.0575547
316,justbuyin,28.263985,77.06714199999999
317,Tulsiani Affordable Homes,28.2838208,77.06536559999999
318,Kailash Saini Computer Shop,28.2561738,77.0654981
319,HCBS Sports Ville,28.2854014,77.0653327
321,The Westin Sohna Resort & Spa,28.2375643,77.1492717
322,Awara Group,28.28503329999999,77.1240234
326,"One Farms, Sohna",28.25593,77.15938500000001
331,YES Bank,28.271334,77.119709
332,Bansla Communication,28.2666902,77.1397412
333,Vita Dairy,28.27111459999999,77.1184857
334,Petrol Pump,28.2547213,77.1353654
335,Bull's Camp Pahadi,28.2843299,77.1087477
336,MAYAR BIOTECH SEZ,28.2638869,77.1629798
337,Buzz,28.3007058,77.1231806
338,Sian,28.3007471,77.123031
339,Sohna Rural,28.2595232,77.0737149
340,Dhamma Sota (Sohna),28.2628947,77.1663755
341,Gorwaal Properties,28.2387938,77.14218520000001
342,State Farm,28.2367251,77.1221553
343,YES Bank,28.305002,77.121702
344,TOTALIKA Farm,28.2455839,77.16104299999999
345,Bharat Gas Godown,28.2986532,77.1013692
346,V Square Sohna,28.2628947,77.0840264
347,Syndicate Bank,28.2381003,77.0928562
348,Nimai Familia,28.2481902,77.0897165
349,GLS Arawali Homes,28.261205,77.08347599999999
351,YES Bank,28.303291,77.09929699999999
352,Tea Stall,28.2372582,77.0970129
353,Leaders Aurum,28.2327126,77.1597317
355,Delhi Rajasthan Transport Co. Ltd.,28.257081,77.078074
356,YES Bank,28.316395,77.114181
357,Post Office,28.3169994,77.11411629999999
358,OYO 15418 Smart View and Resorts,28.2552695,77.0763077
360,Faridabad,28.4089123,77.3177894
362,Ajanta Freight Carriers,28.30471099999999,77.300381
363,Kwality Dairy Limited,28.2612218,77.28431189999999
364,C Lal Alloys Private Limited,28.2620159,77.284441
365,akdiagnostic,28.22697,77.255859
366,National Institute of Animal Welfare,28.2823329,77.2935561
367,Grip Engineers Private Limited,28.271911,77.29381099999999
368,Simran Flowtech Industries,28.2770242,77.2790766
369,System Engineers CNC Plasma Cutting Machine,28.2966142,77.2980418
370,INDUSTRIAL SYSTEMS,28.262266,77.24287199999999
371,Shakti Foams Pvt Ltd,28.272825,77.267404
372,C.Lal Alloys Private Limited,28.262119,77.284446
373,MOD Scaff Private Limited,28.25289279999999,77.293587
374,Reliance SMART,28.2880275,77.1921464
375,G.K. Dairy & Milk Products (PVT.)LTD,28.274442,77.2732508
376,Lift- Tech Materials Movement,28.2935615,77.2649728
377,Victora Auto Pvt. Ltd.,28.2671419,77.288431
378,Saraswati Engineering Works,28.2727504,77.2901917
379,Sector 58,28.31267909999999,77.30085059999999
380,Sharda technical,28.2727023,77.27941790000001
381,SGV Foils Pvt. Ltd.,28.276061,77.2790605
382,Me Used Machines,28.2782103,77.27903649999999
383,RAJOURI GARDEN,28.3059184,77.259464
384,S.B. Zircon,28.274357,77.28018999999999
385,P R Packaging,28.2405794,77.2690508
386,MODScaff Pvt Ltd,28.2524518,77.27783699999999
387,Food And Biotech Engineers India Private Limited,28.2406639,77.27167399999999
388,AKASH PACK TECH PVT. LTD.,28.2665157,77.2838707
389,Kosel Industries India Limited,28.26245770000001,77.283977
390,Kwality Limited,28.2612068,77.28373119999999
391,Syndicate Atm,28.2739292,77.2851474
392,Wintex Paper Products pvt.Ltd,28.2533149,77.28199649999999
393,Sunrise Packaging Industrise,28.2734743,77.2853042
394,Cafe Coffee Day - Seekri,28.284721,77.292273
395,Prompt Enterprises Pvt. Ltd. (Prompt Steel Gadpuri),28.252895,77.282899
396,Softa,28.2580316,77.28505150000001
397,Jetlub Systems,28.272128,77.2876405
398,JS Fashion Plaza,28.27795799999999,77.28769299999999
399,State Bank Of India,28.27383469999999,77.2885555
401,Whirlpool,28.3389042,77.3038127
402,Reliance Money Limited,28.345444,77.334437
403,AS Finance Service,28.35201,77.335854
405,National Industries,28.3585855,77.3183529
406,New Shamus Maqbool Group Of Houseboat,28.2572957,77.3966155
407,Accord Technologies,28.30020219999999,77.3209555
409,LNM Auto Industries Pvt. Ltd.,28.3122818,77.3144133
410,Abhishek Print Line,28.3090446,77.30803139999999
411,Rikki Plastic Pvt. Ltd,28.3195067,77.3125864
412,United Oil Mill Machinery & Spares Private Limited,28.3113216,77.3061106
413,Avi Oil India Private Limited,28.26109809999999,77.3162765
414,G.S. Engineers,28.2974924,77.3106131
416,Reliance life insurance Advisor-Delhi,28.30020219999999,77.3209555
417,Graphic and Web Designer in Delhi/NCR | Lachchander Dagar,28.29371,77.31085
418,Ultra Wiring Connectivity System Limited,28.3118803,77.3137555
419,Ballabhgarh,28.338774,77.3205629
420,Auto Ignition Limited,28.230252,77.2946284
422,INFINITY ESTATES,28.317909,77.3344481
423,Associated Container Terminals Limited,28.308534,77.31434709999999
424,gaureduforum,28.3096315,77.3295708
425,Bohra Rubber Private Limited,28.3044368,77.3023158
426,"Faridabad Industrial Town (FIT) Sector 57, Faridabad",28.316093,77.29280899999999
427,Industrial Casting Company,28.3014146,77.3036242
428,G.M Plating & Electrical,28.3100293,77.3022616
429,Sun Autoelektrik (P) Ltd.,28.3090446,77.3080313
430,Faridabad EMU Farms,28.2771479,77.398022
433,Inder.Mishra1987,28.30020219999999,77.3209555
434,CHIRAG PACKAGING MACHINES PVT LTD,28.312073,77.31245799999999
435,Gurgaon Rohtak Cooperative Milk Producers,28.3314371,77.3364007
436,Sai Electroplaters,28.31220649999999,77.3034579
437,Shubham Starch Chemical Private Limited,28.3061713,77.3080313
438,Dagar Sports Club,28.2945284,77.31049620000002
439,Weizmann Forex Limited,28.3215121,77.310395
443,STAR WIRE INDIA LTD.,28.2726766,77.44940100000001
444,Mohan bharatgas Gramin vitrak,28.292171,77.419825
445,Arvind Green Fresh Private Limited,28.2760764,77.44250889999999
446,INDIAN OIL PETROL PUMP,28.267336,77.41193179999999
447,Allahabad Bank,28.2768426,77.454247
448,Pandat Kailash Chand,28.2679854,77.4037427
449,VITA DAIRY,28.29268159999999,77.42244029999999
450,Sudhir & vikas Balyan farm chainsa,28.2834886,77.45356199999999
451,Hari Dharam Kaata Atali,28.2927114,77.41752989999999
452,Lucky Doors and Furniture House,28.2620087,77.4600537
453,Petrol Pump,28.2499912,77.45213869999999
454,Printswag Enterprises,28.26359999999999,77.399
455,syndicate bank and atm,28.2593371,77.4600754
456,Suryavanshi news,28.259324,77.460071
457,Axis Bank ATM,28.2596085,77.4603118
458,Om Telecom,28.260555,77.46093599999999
459,Tigaon,28.3516235,77.3965966
460,Axis Bank ATM,28.259917,77.46070979999999
461,Jain Fruit Bhandar,28.2602127,77.4610162
462,Shivam Diagnostic Centre,28.26013,77.46137159999999
463,Vita Dairy,28.2982438,77.42037300000001
464,Panhera Matters,28.2556943,77.3941447
465,Chauhan's Farm,28.254384,77.39282
466,"Syndicate Bank, Arua Branch",28.3078002,77.45735330000001
467,Syndicate ATM,28.307824,77.4573999
468,Syndicate Bank,28.3025812,77.3911285
469,Vita Milk Booth,28.272861,77.375705
470,atm of state bank,28.2194121,77.4430883
471,Daksh Earthmover,28.258722,77.376018
472,Radhika Farms,28.3183872,77.4214633
473,Sanjeevkaushik Lovepoint,28.2226104,77.4443807
474,Misba Auto Center,28.2226104,77.4443807
475,Jai Sidh Baba Dharam Kanta,28.2217322,77.4405855
476,Vintage Switchgear,28.3196197,77.42240579999999
477,Om Communication,28.2194986,77.448382
478,State Bank of India,28.2194236,77.4431577
479,Shivshakti Enterprises,28.2543446,77.3734809
480,Guraora,28.382495,76.6427152
481,State Bank of India,28.4057039,76.677343
482,Bsnl.office,28.37764749999999,76.6358181
483,Palhawas,28.35955779999999,76.6297516
484,Corporate Bank,28.3558823,76.6241814
485,Bsnl.wifi,28.35692169999999,76.6202077
486,POWER STATION,28.3543064,76.6247279
487,DHBVN Office,28.3538001,76.62425379999999
488,Harsh Nigania Pipe Industries,28.3566493,76.6017335
489,Ion farms,28.39760590000001,76.6425635
490,Punjab National Bank,28.3391969,76.62155179999999
491,Devgarh,28.43381359999999,76.6683613
492,S.S. Tiles & Traders,28.3601996,76.6770739
494,Rao Ramphal Arya,28.40100349999999,76.6771996
496,"KELVIN WATER TECHNOLOGIES PVT. LTD., PATAUDA",28.403133,76.67736599999999
497,STATE BANK OF INDIA ATM,28.405742,76.677339
498,Shree Krishna Sweets & Restaurant,28.4048539,76.6796136
499,Palhawas,28.3567628,76.62177600000001
500,G A V Group of Institutions Patauda,28.4192925,76.6709764
501,HDFC Bank,28.4256975,76.65863709999999
502,Green View Farms,28.3784973,76.70665029999999
505,Dhl,28.3732269,76.7156143
506,R K Online Form Ahri,28.4465848,76.6318622
508,Lic of india,28.429082,76.56880249999999
509,Verve Agro Pvt. Ltd.,28.3409831,76.54324609999999
510,Sarva Haryana Gramin Bank,28.3577971,76.53808819999999
512,Sahara India Guriani,28.3589088,76.5364037
513,Petrol Pump,28.367559,76.5346308
514,Raheja,28.357988,76.5349513
515,Indian Oil,28.4507862,76.6582877
516,Bablu Mobile Center,28.3602937,76.53449839999999
517,Indane Gas Agency Gudiyani,28.3527014,76.5340593
518,Petrol Pump,28.351275,76.53391599999999
521,BSNL Telephone Exchange,28.3468254,76.7590231
522,BSNL OFFICE,28.3468513,76.7589721
524,Allahabad Bank,28.3305624,76.7819999
527,jagdamba kirana store jatauli,28.3532848,76.74916979999999
528,BALA JI INSURANCE POINT,28.3557651,76.7516493
529,ARVIND INDUSTRIES,28.354944,76.7528595
530,TILAK HOSPITAL,28.34790789999999,76.75220589999999
531,BANSAL STORE,28.3520386,76.7567935
532,Haily Mandi Sub Post Office,28.35120059999999,76.7570664
533,ICICI BANK ATM,28.34943,76.755493
534,YES Bank,28.350867,76.75748
535,Punjab National Bank,28.3500546,76.7577034
536,Umesh Traders,28.3497297,76.75810539999999
537,Manoj Auto Spare Parts,28.34923,76.758364
538,Vodafone Mini Store,28.3491718,76.7584249
539,Khandewla,28.3825623,76.7703039
540,Syndicate Bank,28.3473612,76.7567942
541,Canara bank,28.3477572,76.75784019999999
542,HDFC Bank,28.347046,76.75971899999999
543,Petrol pump,28.3452429,76.7612671
544,YES Bank,28.38303299999999,76.770714
545,YES Bank,28.407999,76.726773
546,"ICICI Bank Hailey Mandi, Gurgaon - Branch & ATM",28.344472,76.76422099999999
547,AU Small Finance Bank,28.3421147,76.76454939999999
549,Union Bank of India Pataudi Branch,28.339594,76.76646699999999
550,Wasser R.O Water Purifier Authorised Dealer,28.4213561,76.7482778
554,IDBI Bank,28.3322141,76.77354389999999
555,IDBI Bank,28.332177,76.77364279999999
556,IDBI ATM,28.3319606,76.7738999
557,BJP Office,28.3313199,76.7746147
558,"Celebration Homes, Gurgaon",28.327995,76.779145
562,Rahul Rohilla Website Consultant,28.4677452,76.5696809
563,Chahar Gas Agency Hindustan Petroleum,28.4750338,76.6467538
564,Machhrauli,28.4863612,76.6434445
566,Punjab National Bank ATM,28.4748643,76.6575122
567,PATANJALI STORE,28.4748997,76.6583574
568,Indian Oil Petrol Pump,28.4844095,76.6570807
571,HINDUSTAN PETROLEUM PUMP,28.5108257,76.59398879999999
572,Rebirth Clinical Lab & X-rey Center,28.4676445,76.56977429999999
574,Alex Surgiequip - Best Hospital Equipments & Furniture,28.5343248,76.644531
577,CBS Group of Institutions,28.5307443,76.581435
579,Patauda,28.4031325,76.6773655
584,Post Office,28.5186392,76.5510865
585,Prince HP Gas Gramin Vitrak,28.5523851,76.6708106
586,Hopital,28.4662762,76.6170138
587,SONU ENTERPRISE,28.4640032,76.6180602
588,Khudan,28.4618591,76.61905639999999
589,Rechange Center,28.4629792,76.6177897
590,Dhaka Fields Machhrauli,28.48078379999999,76.63812790000001
591,IndianOil Corp Ltd,28.4600676,76.63962219999999
592,Hospital,28.4664887,76.6156647
593,Devender Kumar Dalal Home,28.4616231,76.6185595
594,Shri Krishan Ji Mandir Bobby Home,28.4647433,76.6161089
595,Parveen Pso,28.4641158,76.616299
596,shri ganesh communaction center,28.4641158,76.616299
597,Amit Punia,28.464886,76.61583499999999
598,market Khudan,28.4640606,76.61613439999999
599,Ajay punia,28.4633241,76.6165146
600,Jhajjar,28.6054875,76.6537749
601,District Court Jhajjar,28.6003759,76.664278
602,State Bank of India,28.6122538,76.64584459999999
603,HDFC Bank ATM,28.603136,76.659216
604,"Find Life Insurance Plan in Jhajjar, Haryana",28.599302,76.654175
605,Vodafone Mini Store,28.60794,76.6476619
606,BSNL Office,28.6019261,76.6582659
607,ICICI Bank ATM,28.603858,76.65539400000002
608,IndusInd Bank,28.6079165,76.64827729999999
609,Andhra Bank,28.607681,76.6484463
610,Corporation Bank ATM,28.6033858,76.6470264
611,State Bank of India ATM,28.6034117,76.6451854
612,Union Bank of India,28.6003716,76.6606182
613,Om Logistics LTD.,28.603814,76.650238
614,Shree Tirupati Courier Service P Ltd,28.5954084,76.64935179999999
615,Bharat Petroleum Petrol Pump,28.608212,76.65322859999999
616,Friends Tractors,28.5963654,76.6524493
617,Indianstar films pvt ltd,28.5985237,76.64884820000002
618,Aam Aadmi Party Jhajjar,28.6014779,76.6438997
619,Jhajjarrural,28.5872154,76.6701475
